CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
ef3f5b7d89cf,oai-udr,0.23%,19.18MiB/31.09GiB,0.06%,227kB/98.3kB,0B/0B,7
5202830792c1,oai-ausf,0.37%,18.39MiB/31.09GiB,0.06%,64.4kB/50kB,0B/0B,7
b6700381562a,oai-amf,0.02%,22.1MiB/31.09GiB,0.07%,202kB/309kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.68MiB/31.09GiB,0.06%,86.9kB/122kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.19MiB/31.09GiB,0.06%,592kB/582kB,0B/0B,15
7218321e4e90,oai-udm,0.36%,18.79MiB/31.09GiB,0.06%,91kB/80.1kB,0B/0B,7
125fb38de96f,cn-agent,0.62%,40.08MiB/31.09GiB,0.13%,4.07MB/1.95MB,0B/0B,1
ae395bc92632,oai-nrf,0.45%,18.13MiB/31.09GiB,0.06%,136kB/58.4kB,0B/0B,7
e915d098e124,mysql,0.60%,405.1MiB/31.09GiB,1.27%,1.42MB/3.64MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.15%,47.07MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,2
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,159.78%,763.9MiB/31.09GiB,2.40%,55.1MB/56.3MB,298MB/537MB,54
a89bf687d13c,r_agent,0.98%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.32%,19.18MiB/31.09GiB,0.06%,227kB/98.3kB,0B/0B,7
5202830792c1,oai-ausf,0.41%,18.41MiB/31.09GiB,0.06%,64.4kB/50kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.11MiB/31.09GiB,0.07%,206kB/314kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.76MiB/31.09GiB,0.07%,89.5kB/125kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.16MiB/31.09GiB,0.06%,609kB/594kB,0B/0B,15
7218321e4e90,oai-udm,0.35%,18.86MiB/31.09GiB,0.06%,91kB/80.1kB,0B/0B,7
125fb38de96f,cn-agent,0.32%,40.09MiB/31.09GiB,0.13%,4.11MB/1.97MB,0B/0B,1
ae395bc92632,oai-nrf,0.36%,18.15MiB/31.09GiB,0.06%,136kB/58.4kB,0B/0B,7
e915d098e124,mysql,0.50%,405.1MiB/31.09GiB,1.27%,1.44MB/3.67MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.86%,47.34MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,178.21%,763.8MiB/31.09GiB,2.40%,55.3MB/56.4MB,298MB/540MB,54
a89bf687d13c,r_agent,0.84%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.40%,19.21MiB/31.09GiB,0.06%,227kB/98.3kB,0B/0B,7
5202830792c1,oai-ausf,0.36%,18.42MiB/31.09GiB,0.06%,64.4kB/50kB,0B/0B,7
b6700381562a,oai-amf,0.03%,22.18MiB/31.09GiB,0.07%,208kB/318kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.78MiB/31.09GiB,0.07%,89.9kB/127kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.23MiB/31.09GiB,0.06%,613kB/598kB,0B/0B,15
7218321e4e90,oai-udm,0.37%,18.93MiB/31.09GiB,0.06%,91kB/80.1kB,0B/0B,7
125fb38de96f,cn-agent,0.54%,40.2MiB/31.09GiB,0.13%,4.16MB/1.99MB,0B/0B,1
ae395bc92632,oai-nrf,0.41%,18.3MiB/31.09GiB,0.06%,139kB/59.1kB,0B/0B,7
e915d098e124,mysql,0.44%,405.1MiB/31.09GiB,1.27%,1.45MB/3.71MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.12%,47.03MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,177.36%,763.9MiB/31.09GiB,2.40%,55.5MB/56.6MB,298MB/542MB,54
a89bf687d13c,r_agent,2.23%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.18%,19.21MiB/31.09GiB,0.06%,227kB/98.3kB,0B/0B,7
5202830792c1,oai-ausf,0.22%,18.5MiB/31.09GiB,0.06%,64.4kB/50kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.2MiB/31.09GiB,0.07%,208kB/320kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.78MiB/31.09GiB,0.07%,90.3kB/128kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.34MiB/31.09GiB,0.06%,613kB/599kB,0B/0B,15
7218321e4e90,oai-udm,0.16%,18.97MiB/31.09GiB,0.06%,91kB/80.1kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.11MiB/31.09GiB,0.13%,4.19MB/2MB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,18.35MiB/31.09GiB,0.06%,141kB/59.9kB,0B/0B,7
e915d098e124,mysql,0.12%,405.1MiB/31.09GiB,1.27%,1.46MB/3.74MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.13%,46.67MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,154.66%,763.9MiB/31.09GiB,2.40%,55.7MB/56.8MB,298MB/544MB,54
a89bf687d13c,r_agent,0.50%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.39%,19.21MiB/31.09GiB,0.06%,237kB/102kB,0B/0B,7
5202830792c1,oai-ausf,0.37%,18.53MiB/31.09GiB,0.06%,67kB/52.6kB,0B/0B,7
b6700381562a,oai-amf,0.03%,22.24MiB/31.09GiB,0.07%,215kB/328kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.84MiB/31.09GiB,0.07%,92.5kB/132kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.34MiB/31.09GiB,0.06%,633kB/618kB,0B/0B,15
7218321e4e90,oai-udm,0.35%,19MiB/31.09GiB,0.06%,94.8kB/84.1kB,0B/0B,7
125fb38de96f,cn-agent,0.42%,40.12MiB/31.09GiB,0.13%,4.24MB/2.03MB,0B/0B,1
ae395bc92632,oai-nrf,0.42%,18.35MiB/31.09GiB,0.06%,143kB/60.6kB,0B/0B,7
e915d098e124,mysql,0.57%,405.1MiB/31.09GiB,1.27%,1.48MB/3.79MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.16%,46.67MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,158.00%,764MiB/31.09GiB,2.40%,55.9MB/57MB,298MB/546MB,54
a89bf687d13c,r_agent,1.57%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.27%,19.27MiB/31.09GiB,0.06%,237kB/102kB,0B/0B,7
5202830792c1,oai-ausf,0.37%,18.61MiB/31.09GiB,0.06%,67.1kB/52.7kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.24MiB/31.09GiB,0.07%,215kB/330kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.85MiB/31.09GiB,0.07%,92.5kB/132kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.45MiB/31.09GiB,0.06%,647kB/633kB,0B/0B,15
7218321e4e90,oai-udm,0.41%,19.03MiB/31.09GiB,0.06%,94.9kB/84.2kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.12MiB/31.09GiB,0.13%,4.27MB/2.04MB,0B/0B,1
ae395bc92632,oai-nrf,0.45%,18.38MiB/31.09GiB,0.06%,143kB/60.6kB,0B/0B,7
e915d098e124,mysql,0.20%,405.2MiB/31.09GiB,1.27%,1.49MB/3.81MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.49%,46.59MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,162.81%,763.9MiB/31.09GiB,2.40%,56.1MB/57.2MB,298MB/548MB,54
a89bf687d13c,r_agent,0.84%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.38%,19.34MiB/31.09GiB,0.06%,237kB/102kB,0B/0B,7
5202830792c1,oai-ausf,0.39%,18.68MiB/31.09GiB,0.06%,67.1kB/52.7kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.29MiB/31.09GiB,0.07%,220kB/337kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.93MiB/31.09GiB,0.07%,95.5kB/137kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.16MiB/31.09GiB,0.06%,662kB/641kB,0B/0B,15
7218321e4e90,oai-udm,0.38%,19.04MiB/31.09GiB,0.06%,94.9kB/84.2kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.13MiB/31.09GiB,0.13%,4.32MB/2.07MB,0B/0B,1
ae395bc92632,oai-nrf,0.45%,18.45MiB/31.09GiB,0.06%,145kB/61.3kB,0B/0B,7
e915d098e124,mysql,0.29%,405.2MiB/31.09GiB,1.27%,1.51MB/3.86MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.55%,47.18MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,171.15%,763.9MiB/31.09GiB,2.40%,56.3MB/57.4MB,298MB/551MB,54
a89bf687d13c,r_agent,1.74%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.21%,19.44MiB/31.09GiB,0.06%,237kB/102kB,0B/0B,7
5202830792c1,oai-ausf,0.25%,18.73MiB/31.09GiB,0.06%,67.1kB/52.7kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.34MiB/31.09GiB,0.07%,221kB/339kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21MiB/31.09GiB,0.07%,96kB/139kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.18MiB/31.09GiB,0.06%,663kB/641kB,0B/0B,15
7218321e4e90,oai-udm,0.18%,19.05MiB/31.09GiB,0.06%,94.9kB/84.2kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.14MiB/31.09GiB,0.13%,4.36MB/2.08MB,0B/0B,1
ae395bc92632,oai-nrf,0.19%,18.52MiB/31.09GiB,0.06%,147kB/62.1kB,0B/0B,7
e915d098e124,mysql,0.15%,405.2MiB/31.09GiB,1.27%,1.52MB/3.89MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.18%,46.73MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,141.39%,763.9MiB/31.09GiB,2.40%,56.5MB/57.6MB,298MB/553MB,54
a89bf687d13c,r_agent,0.89%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.20%,19.39MiB/31.09GiB,0.06%,237kB/102kB,0B/0B,7
5202830792c1,oai-ausf,0.20%,18.73MiB/31.09GiB,0.06%,67.1kB/52.7kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.33MiB/31.09GiB,0.07%,226kB/345kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21MiB/31.09GiB,0.07%,98kB/143kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.02%,20.18MiB/31.09GiB,0.06%,664kB/643kB,0B/0B,15
7218321e4e90,oai-udm,0.18%,19.05MiB/31.09GiB,0.06%,94.9kB/84.2kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.14MiB/31.09GiB,0.13%,4.41MB/2.11MB,0B/0B,1
ae395bc92632,oai-nrf,0.16%,18.52MiB/31.09GiB,0.06%,150kB/62.8kB,0B/0B,7
e915d098e124,mysql,0.13%,405.2MiB/31.09GiB,1.27%,1.54MB/3.93MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.14%,47.05MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,148.20%,764MiB/31.09GiB,2.40%,56.7MB/57.8MB,298MB/554MB,54
a89bf687d13c,r_agent,0.60%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.25%,19.4MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.21%,18.8MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.41MiB/31.09GiB,0.07%,232kB/351kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.08MiB/31.09GiB,0.07%,99.7kB/146kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.11MiB/31.09GiB,0.06%,665kB/643kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,19.08MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.15MiB/31.09GiB,0.13%,4.44MB/2.12MB,0B/0B,1
ae395bc92632,oai-nrf,0.20%,18.53MiB/31.09GiB,0.06%,150kB/62.8kB,0B/0B,7
e915d098e124,mysql,0.11%,405.2MiB/31.09GiB,1.27%,1.55MB/3.97MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.17%,46.61MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,144.15%,764MiB/31.09GiB,2.40%,56.9MB/58MB,298MB/556MB,54
a89bf687d13c,r_agent,0.74%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.27%,19.46MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.22%,18.88MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.46MiB/31.09GiB,0.07%,233kB/355kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.08MiB/31.09GiB,0.07%,100kB/147kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.15MiB/31.09GiB,0.06%,666kB/645kB,0B/0B,15
7218321e4e90,oai-udm,0.25%,19.12MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.15MiB/31.09GiB,0.13%,4.49MB/2.15MB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,18.55MiB/31.09GiB,0.06%,152kB/63.5kB,0B/0B,7
e915d098e124,mysql,0.18%,405.3MiB/31.09GiB,1.27%,1.57MB/4.01MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.29%,47.04MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,161.43%,764.1MiB/31.09GiB,2.40%,57.1MB/58.2MB,298MB/558MB,54
a89bf687d13c,r_agent,1.99%,140.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.27%,19.53MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.25%,18.93MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.48MiB/31.09GiB,0.07%,234kB/357kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.14MiB/31.09GiB,0.07%,101kB/149kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.18MiB/31.09GiB,0.06%,667kB/645kB,0B/0B,15
7218321e4e90,oai-udm,0.18%,19.14MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.18MiB/31.09GiB,0.13%,4.53MB/2.16MB,0B/0B,1
ae395bc92632,oai-nrf,0.28%,18.61MiB/31.09GiB,0.06%,154kB/64.3kB,0B/0B,7
e915d098e124,mysql,0.15%,405.3MiB/31.09GiB,1.27%,1.58MB/4.04MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.15%,46.63MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,156.55%,764MiB/31.09GiB,2.40%,57.3MB/58.4MB,298MB/560MB,54
a89bf687d13c,r_agent,0.69%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.25%,19.53MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,18.93MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.48MiB/31.09GiB,0.07%,235kB/361kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.14MiB/31.09GiB,0.07%,101kB/151kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.18MiB/31.09GiB,0.06%,667kB/646kB,0B/0B,15
7218321e4e90,oai-udm,0.25%,19.14MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.18MiB/31.09GiB,0.13%,4.58MB/2.19MB,0B/0B,1
ae395bc92632,oai-nrf,0.19%,18.61MiB/31.09GiB,0.06%,157kB/65kB,0B/0B,7
e915d098e124,mysql,0.15%,405.3MiB/31.09GiB,1.27%,1.59MB/4.08MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.86MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.02%,47.33MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,166.92%,764.2MiB/31.09GiB,2.40%,57.5MB/58.6MB,298MB/562MB,54
a89bf687d13c,r_agent,0.52%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.36%,19.55MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.34%,19.04MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.47MiB/31.09GiB,0.07%,240kB/366kB,0B/0B,11
578fdb9b6717,oai-smf,0.06%,21.19MiB/31.09GiB,0.07%,104kB/157kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.08%,20.11MiB/31.09GiB,0.06%,682kB/656kB,0B/0B,15
7218321e4e90,oai-udm,0.35%,19.17MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.19MiB/31.09GiB,0.13%,4.61MB/2.2MB,0B/0B,1
ae395bc92632,oai-nrf,0.44%,18.71MiB/31.09GiB,0.06%,159kB/65.8kB,0B/0B,7
e915d098e124,mysql,0.28%,405.3MiB/31.09GiB,1.27%,1.61MB/4.11MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.91MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.56%,46.59MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,2
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,156.84%,764.1MiB/31.09GiB,2.40%,57.7MB/58.8MB,298MB/564MB,54
a89bf687d13c,r_agent,0.81%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.38%,19.5MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.32%,19.11MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.45MiB/31.09GiB,0.07%,241kB/370kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.19MiB/31.09GiB,0.07%,104kB/157kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.16MiB/31.09GiB,0.06%,686kB/658kB,0B/0B,15
7218321e4e90,oai-udm,0.31%,19.19MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.19MiB/31.09GiB,0.13%,4.66MB/2.23MB,0B/0B,1
ae395bc92632,oai-nrf,0.39%,18.79MiB/31.09GiB,0.06%,159kB/65.8kB,0B/0B,7
e915d098e124,mysql,0.27%,405.3MiB/31.09GiB,1.27%,1.62MB/4.16MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.96MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.55%,46.8MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,154.92%,764.2MiB/31.09GiB,2.40%,57.9MB/59MB,298MB/566MB,54
a89bf687d13c,r_agent,1.55%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.20%,19.55MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.19%,19.13MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.63MiB/31.09GiB,0.07%,242kB/372kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.25MiB/31.09GiB,0.07%,105kB/159kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.01MiB/31.09GiB,0.06%,688kB/659kB,0B/0B,15
7218321e4e90,oai-udm,0.19%,19.23MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.29MiB/31.09GiB,0.13%,4.69MB/2.24MB,0B/0B,1
ae395bc92632,oai-nrf,0.22%,18.93MiB/31.09GiB,0.06%,161kB/66.5kB,0B/0B,7
e915d098e124,mysql,0.13%,405.3MiB/31.09GiB,1.27%,1.63MB/4.18MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.96MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.18%,46.44MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,163.91%,764.1MiB/31.09GiB,2.40%,58.1MB/59.2MB,298MB/567MB,54
a89bf687d13c,r_agent,0.74%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.34%,19.55MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.25%,19.13MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.53MiB/31.09GiB,0.07%,243kB/376kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.25MiB/31.09GiB,0.07%,105kB/160kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.01MiB/31.09GiB,0.06%,689kB/661kB,0B/0B,15
7218321e4e90,oai-udm,0.22%,19.23MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.86%,40.3MiB/31.09GiB,0.13%,4.75MB/2.27MB,0B/0B,1
ae395bc92632,oai-nrf,0.21%,18.93MiB/31.09GiB,0.06%,164kB/67.2kB,0B/0B,7
e915d098e124,mysql,0.14%,405.3MiB/31.09GiB,1.27%,1.65MB/4.23MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.96MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.22%,46.96MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,156.61%,764.1MiB/31.09GiB,2.40%,58.3MB/59.4MB,298MB/570MB,54
a89bf687d13c,r_agent,0.50%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.25%,19.6MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
